192.168.99.1 - - [11/Sep/2017:10:16:32 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Kitematic/0.17.0 Chrome/45.0.2454.85 Electron/0.35.4 Safari/537.36"
192.168.99.1 - - [11/Sep/2017:10:21:54 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Kitematic/0.17.0 Chrome/45.0.2454.85 Electron/0.35.4 Safari/537.36"
192.168.99.1 - - [11/Sep/2017:10:21:59 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.168.99.1 - - [11/Sep/2017:10:37:05 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Kitematic/0.17.0 Chrome/45.0.2454.85 Electron/0.35.4 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:04:18:41 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Kitematic/0.17.0 Chrome/45.0.2454.85 Electron/0.35.4 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:04:18:44 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:04:18:44 +0000] "GET /favicon.ico HTTP/1.1" 404 193 "http://192.168.99.100:8888/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:04:18:50 +0000] "\x16\x03\x01\x00\xAE\x01\x00\x00\xAA\x03\x03'<l\x08\xD3\x99+od\xAF\xE3\x9E9\x95F\xFD\xBE\x8F\xE0[\x88 \xAF\xD9\x1Ad`O2\xE4Y\xFF\x00\x00\x1C**\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 166 "-" "-"
192.168.99.1 - - [12/Sep/2017:04:18:50 +0000] "\x16\x03\x01\x00\xAE\x01\x00\x00\xAA\x03\x03.\xBBC\xFEl}\x7FD[FP\xC42\xA1\x05y<e\xDAN\xE0\xCBna\x5C\x91\xD2\x1F\xE5\x5C\xE2\xFE\x00\x00\x1C**\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 166 "-" "-"
192.168.99.1 - - [12/Sep/2017:04:18:51 +0000] "\x16\x03\x01\x00\xAE\x01\x00\x00\xAA\x03\x03\x95@>\xCD\x89\xC9\xBAd\xB6\xF3\xD0=H\xAD\x8C\xC2\xC9\x16\x12<\x81+5\x8A\xD2X\x17{\xD4\xCE\xA8O\x00\x00\x1C\x9A\x9A\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 166 "-" "-"
